received_at,product_name,sub_product,issue_name,sub_issue,narrative,company_public_response,company_name,state_code,zip_code,tags,submitted_via,sent_to_company_at,company_response,timely_response_raw,complaint_id,escalation_flag,is_in_progress,issue_key
2026-07-03 18:10:25+00:00,Credit card,General-purpose credit card or charge card,Problem when making payments,Problem during payment process,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,NY,11727,,Web,2026-07-03 18:15:10+00:00,Closed with monetary relief,No,23845256,True,False,Credit card::Problem when making payments
2026-07-03 16:45:26+00:00,"Money transfer, virtual currency, or money service",Virtual currency,Money was not available when promised,,"CONSUMER COMPLAINT : CONCLUDED HOLD PERIOD & REFUSAL TO RECOVER ACCOUNT FOLLOWING TAKE OVER I am filing a formal complaint against Airtm Inc. for the wrongful withholding of my digital assets following the expiration of a mandatory XXXX administrative hold, as well as a failure to facilitate identity-based account recovery after a documented security breach. 

XXXX. Timeline of Events : On XX/XX/year>, a legitimate deposit of {$10000.00} XXXX originating from my XXXX contract earnings via XXXX was credited to my Airtm account. 

On XX/XX/year>, my account parameters were compromised via an unauthorized third-party email address ( XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX ). The unauthorized party successfully withdrew {$2500.00} XXXX without my consent before the account could be restricted. 

On XX/XX/year>, Airtm XXXX explicitly flagged this unrecognized email address to me. I responded immediately, confirming that I do not recognize the address, and formally requested identity-based account recovery. 

On XX/XX/year>, Airtm XXXX issued a final administrative notice stating that the remaining funds would be frozen for a period of XXXX calendar days, ending on XX/XX/year>. 

XXXX. The Current Violation : The XXXX indemnity hold dictated by Airtm has officially expired XXXX My remaining balance of {$2600.00} XXXX is still held by the platform. When I contacted customer support to initiate identity verification ( offering my government-issued photo ID and a live selfie ) to reclaim my funds, Airtm automatically closed my tickets. They refuse to assist me on the grounds that I am not writing from the "" registered email address '' which is impossible because the hacker altered the primary email address during the account takeover. 

Airtm XXXX  automated customer service policies are actively blocking the legitimate consumer while protecting the unauthorized hacker 's altered details. I demand that XXXX  corporate compliance team overrides the fraudulent email address, reviews my official identity verification documents, and securely releases my remaining {$2600.00} XXXX balance to me immediately, alongside a formal fraud investigation review regarding the stolen {$2500.00} XXXX.",,Airtm Inc.,OR,97305,,Web,2026-07-03 17:14:15+00:00,Closed with explanation,No,23843183,True,False,"Money transfer, virtual currency, or money service::Money was not available when promised"
2026-07-02 18:54:24+00:00,Checking or savings account,Checking account,Problem caused by your funds being low,Overdrafts and overdraft fees,"I am not signed up with my banking Institute, which is Academy Bank for insufficient funds. I have not signed anything. They keep doing this and every time I remind them that I do not have that these are automatic payment if the money is not there, they dont pay it. I dont have over protection Ive not signed up for it. This is the fourth time that theyve done this and then charge me in this NSF fees of {$20.00} and then I have to contact them and tell them to refund it because its against the law they have but its getting out of control for me to have to keep reminding them that theres nothing on paper that Ive signed for them to do this. I dont know why they keep doing this. Ive been with them for 10 years and is getting out of control and then this time they said oh you know everythings correct no its not because you have nothing saying that I signed up for this so I told him last time and the time before I was gon na report him and this time Im so mad because Im still fighting with them today and now I have to go down and take my day off to go and deal with this. They have nothing saying that they can do this and they keep doing it. Theyre direct or automatic payments withdrawal of the money is not there. You dont pay it. Thats the law.",,Academy Mortgage Corporation,CO,80013,,Web,2026-07-02 19:02:17+00:00,Untimely response,No,23807605,True,False,Checking or savings account::Problem caused by your funds being low
2026-07-02 09:26:39+00:00,Checking or savings account,Checking account,Managing an account,Banking errors,"I am filing a complaint against Current regarding their failure to properly investigate a Regulation XXXX billing error, as well as deceptive marketing practices regarding their direct deposit overdraft limits. 

BILLING ERROR DISPUTE FAILURE : On XX/XX/XXXX and XX/XX/year>, I was charged {$50.00} twice by a merchant named XXXX for an account tier upgrade that I never received ( in total, I was overcharged multiple times this month while my account stayed at the {$20.00} tier ). I provided Current with screenshot proof showing my account remained at the lower tier and that the merchant overcharged me for services not rendered. I disputed these charges totaling {$100.00}. Current closed the dispute on XX/XX/year> ( Claim IDs : XXXX and XXXX ) stating "" No error found '' because the billing name matched and there was "" No evidence of account compromise. '' Current incorrectly investigated this as a stolen identity/unauthorized access claim rather than a billing error for unfulfilled services, completely ignoring my evidence and violating their obligation to properly investigate a billing error under Regulation XXXX. 

DECEPTIVE OVERDRAFT MARKETING : Current heavily marketed an overdraft feature "" up to {$750.00} '' if a customer sets up direct deposit. I set up my qualifying direct deposit, yet I was only granted a {$25.00} limit. Furthermore, the app continuously sends me automated prompts to "" add direct deposit to increase the amount, '' ignoring the fact that my direct deposit is already active. This is a misleading tactic used to lure in deposits without providing the advertised financial features.",,FinCo Services Inc DBA Current,IL,61032,,Web,2026-07-02 09:46:17+00:00,Untimely response,No,23789794,True,False,Checking or savings account::Managing an account
2026-07-02 04:26:46+00:00,"Money transfer, virtual currency, or money service",Virtual currency,Money was not available when promised,,,,Abra,,XXXXX,,Web,2026-07-02 04:38:49+00:00,Untimely response,No,23783893,True,False,"Money transfer, virtual currency, or money service::Money was not available when promised"
2026-07-02 03:33:24+00:00,"Money transfer, virtual currency, or money service",International money transfer,Other transaction problem,,,,Pomelo Technology US Inc,KS,66223,,Web,2026-08-21 18:03:08+00:00,Untimely response,No,23782574,True,False,"Money transfer, virtual currency, or money service::Other transaction problem"
2026-07-02 00:56:51+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Unauthorized transactions or other transaction problem,,"On XX/XX/year>, I accepted payment through Square for professional XXXX XXXX  services. The client received the contracted services and educational materials. 

The client disputed the payment on XX/XX/year>. I responded on XX/XX/year>, providing extensive documentation supporting the transaction, including invoices, agreements, email correspondence, calendar invitations, and records demonstrating that the services were provided and the purchased materials were delivered. Square later requested additional information on XX/XX/year>, which I also promptly provided. 

Following the review, the dispute was resolved in my favor on XX/XX/year>. 

On XX/XX/year>, the cardholder re-disputed the payment. I again submitted a complete response on XX/XX/year>, including supporting documentation. After the second review, the bank ultimately resolved the dispute in the cardholder 's favor. 

My complaint is not simply that the outcome changed. My concern is that Square has not provided any meaningful explanation of why my Seller Protection claim was denied after I submitted substantial evidence on two separate occasions. I requested clarification regarding which Seller Protection requirement I allegedly failed to satisfy, what evidence was considered insufficient, and whether any additional documentation could have changed the outcome. I was informed there would be no further review or appeal. 

I am requesting that Square conduct an executive-level review of this matter, provide a written explanation identifying the specific basis for denying Seller Protection, identify any documentation that was missing or insufficient, and confirm that all evidence submitted during both dispute responses was fully reviewed. As a small business owner, I believe sellers should receive a fair, transparent, and well-explained dispute resolution process.",,"Block, Inc.",WI,53705,,Web,2026-07-02 01:04:36+00:00,Closed with explanation,No,23778972,True,False,"Money transfer, virtual currency, or money service::Unauthorized transactions or other transaction problem"
2026-07-02 00:46:50+00:00,Credit card,Store credit card,"Advertising and marketing, including promotional offers",Didn't receive advertised or promotional terms,"I financed a {$2000.00} purchase through XXXX XXXX using a Synchrony Bank credit account. At the time of purchase, I was clearly told I would receive two years with no interest. After only one year, Synchrony began charging me 30 % interest, which was not the promotional term I was promised. 

Because of this unexpected interest, my balance barely decreased even though I have already paid {$1300.00} since XX/XX/year>. My current balance is still {$1500.00}, almost the same as the original amount, due to excessive interest charges that should not have been applied under the advertised promotion. 
In addition, Synchrony enrolled me in Autopay and sent me a written letter stating that a specified payment amount would be deducted each month. However, the Autopay withdrawals were inconsistent and incorrect, with amounts such as {$67.00}, {$63.00}, {$64.00}, {$62.00}, {$63.00}, {$45.00}, and {$50.00}. These inconsistent Autopay amounts violated the written terms Synchrony provided and made it impossible for me to track my payments or understand my balance. 

I contacted Synchrony Bank to request clarification of the promotional terms and asked why interest was added early. I also informed them that I am currently unemployed and asked if they could offer any assistance, correction, or a reasonable settlement. Despite this, Synchrony refused to provide the promotional information I requested, did not offer any hardship options, and declined my lumpsum settlement request. 

I am filing this complaint because I did not receive the advertised promotional terms, and the interest charges applied were misleading, unfair, and financially harmful. I am paying off the balance to end the situation, but I want this issue investigated because the promotional offer I relied on was not honored and Synchrony did not provide any support when I requested help.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,TX,75082,,Web,2026-07-02 01:22:38+00:00,Closed with explanation,No,23779447,True,False,"Credit card::Advertising and marketing, including promotional offers"
2026-07-02 00:39:40+00:00,Credit card,General-purpose credit card or charge card,Fees or interest,Charged too much interest,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,PA,18102,,Web,2026-07-02 00:54:31+00:00,Closed with explanation,No,23778720,True,False,Credit card::Fees or interest
2026-07-02 00:12:15+00:00,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,"I had a charge that was charged by XXXX  XXXX  that was canceled and the charge was never refunded back to my account. It was supposed to fall off of pending status and not be charged, but it still went through as sharks. I had the emails from XXXX XXXX saying that the money was supposed to go back onto my account which it never did and I found dispute with Current credit card and they denied it almost 60 days later which I dont understand how they could deny it when I have the emails from XXXX XXXX  stating that the money would be sent back to my account and not charged and the proof that it was canceled so I shouldnt have that charge on my account, but they still took forever to process it and still denied the claim",,FinCo Services Inc DBA Current,IN,46219,,Web,2026-07-02 00:20:10+00:00,Closed with explanation,No,23777802,True,False,Credit card::Problem with a purchase shown on your statement
2026-07-01 23:29:08+00:00,Checking or savings account,Checking account,Managing an account,Deposits and withdrawals,"On XX/XX/year>, the consumer deposited {$500.00} into their active Current deposit account. This specific deposit consisted of critical emergency funds sent directly from the consumer 's father to assist with urgent needs following the recent passing of the consumer 's mother. 

Within exactly XXXX ( XXXX ) minutes of successfully accepting and clearing this emergency deposit, Finco Services ( Current ) terminated all account access, locked the consumer out of the mobile application, and issued a notice of permanent account closure. 

This action is a direct, bad-faith retaliation against the consumer for exercising their consumer rights under the Electronic Fund Transfer Act ( EFTA ) / Regulation E. Prior to this event, the consumer had engaged in an ongoing dispute escalation with Currents dispute operations department regarding documented merchant fraud. Rather than conducting a lawful investigation or adhering to consumer protection standards, Current chose to wait until a substantial, vital emergency deposit cleared, immediately intercepted the funds, and permanently severed the consumers access to their money. 

Severe Consumer Harm & Regulatory Violations : Unfair, Deceptive, or Abusive Acts or Practices ( UDAAP ) : Current has caused severe, immediate financial distress by intentionally locking away emergency funds meant for family stability following a bereavement. Accepting a consumer 's emergency deposit only to intentionally freeze access XXXX seconds later constitutes a highly predatory and abusive practice. Regulation E / EFTA Violations : Current is using an administrative "" permanent closure '' to evade its federal regulatory obligations to properly investigate and resolve an open merchant fraud dispute. By locking the mobile interface, they have stripped the consumer of their right to submit documentation and communicate with the institution. Improper Withholding of Funds : While Current 's written notice claims the account will be finalized within 10 days, the sudden, immediate lockout without providing an immediate mechanism to liquidate or transfer out the fresh {$500.00} emergency deposit is unlawful.",,FinCo Services Inc DBA Current,IA,52402,Servicemember,Web,2026-07-02 00:12:20+00:00,Closed with explanation,No,23777406,True,False,Checking or savings account::Managing an account
2026-07-01 19:18:21+00:00,Checking or savings account,Checking account,Problem with a lender or other company charging your account,Transaction was not authorized,"On XX/XX/XXXX at XXXX XXXX, an unauthorized debit card charge of {$95.00} was made to my account. I immediately filed a formal dispute with my bank, CURRENT .The bank conducted an initial review but denied my claim.Following their denial, I contacted the merchant responsible for the charge. ( total wireless ) The merchant verbally confirmed that the transaction was fraudulent and that I have no relationship with them. However, they refused to issue a written statement because I am not a customer.To prove the fraud, I filed an official Arizona Police Report and an FTC Identity Theft Report. I submitted both official law enforcement documents to the bank for an appeal. Shockingly, the bank rejected them, stating these government reports were 'not valid ' proof. The bank is refusing to appeal my case and demanding impossible-to-obtain documentation from the merchant, directly violating my rights under Regulation E.",,FinCo Services Inc DBA Current,AZ,85364,,Web,2026-07-01 19:34:41+00:00,Closed with monetary relief,No,23765986,True,False,Checking or savings account::Problem with a lender or other company charging your account
2026-07-01 06:00:39+00:00,Credit card,General-purpose credit card or charge card,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,,United PanAm Financial Corp.,CA,94591,,Referral,2026-07-02 13:40:11+00:00,Closed with explanation,No,23793716,True,False,Credit card::Problem with a company's investigation into an existing problem
2026-06-30 22:30:54+00:00,Checking or savings account,Checking account,Managing an account,Deposits and withdrawals,,,FinCo Services Inc DBA Current,KY,42303,,Web,2026-06-30 22:49:41+00:00,Closed with explanation,No,23732087,True,False,Checking or savings account::Managing an account
2026-06-30 20:57:15+00:00,Credit card,Store credit card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,NV,89015,,Web,2026-06-30 21:49:01+00:00,Closed with monetary relief,No,23729775,True,False,Credit card::Problem with a purchase shown on your statement
2026-06-30 20:25:08+00:00,Checking or savings account,Checking account,Managing an account,Problem using a debit or ATM card,,,FinCo Services Inc DBA Current,SC,298XX,,Web,2026-06-30 21:09:30+00:00,Untimely response,No,23727899,True,False,Checking or savings account::Managing an account
2026-06-30 18:50:24+00:00,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,,,Greyhound Capital Group LLC,IL,61821,,Web,2026-06-30 19:04:47+00:00,Untimely response,No,23721757,True,False,Credit card::Problem with a purchase shown on your statement
2026-06-30 18:34:33+00:00,Checking or savings account,Checking account,Problem with a lender or other company charging your account,Transaction was not authorized,,,FinCo Services Inc DBA Current,OK,73169,,Web,2026-06-30 19:01:15+00:00,Untimely response,No,23721589,True,False,Checking or savings account::Problem with a lender or other company charging your account
2026-06-30 16:41:26+00:00,Checking or savings account,Other banking product or service,Problem with a lender or other company charging your account,Transaction was not authorized,"On or around XXXX XXXX I went to the gas station to use my card to get gas. I have an account with chime that I opened personally. My card was declined but I knew I had money in that account. I then checked my mobile banking app and realized {$900.00} had been transferred out of my account. I did a little research found out it was transferred to Current. I had no idea what current was. I then did an online search realizing current was another mobile banking app. I filed a dispute immediately with chime and they closed my account and denied my dispute. I then went to XXXX XXXX Police department and filed a police report. I then filed another dispute with XXXX  and it was denied. In the first week of XXXX I then received a letter in the mail from current bank at my mother 's address with my name on it as XXXX XXXX. I then immediately downloaded the mobile app to check that account because there was a credit card in the envelope that came in the mail. It had a balance of a few dollars. I immediately spoke to and representative of current bank filed a dispute and they closed the account and denied my dispute. It has been absolutely impossible to get a hold of anybody who works for current bank and I have had no way to dispute anything further. I did not open the account, I have no idea who did open the account. Current bank refuses to give me any information because I don't have a warrant. All I know is {$900.00} was stolen from me, I did not open this account, it's not even in my name or the address that I live at associated with the account, and from what I noticed when I was able to access the mobile banking app it's not even my email address associated with the account. I am trying desperately to get them to reimburse me but conveniently enough there is no way to get a hold of anybody who works for that bank.",,FinCo Services Inc DBA Current,WV,262XX,,Web,2026-06-30 17:29:54+00:00,Closed with explanation,No,23717125,True,False,Checking or savings account::Problem with a lender or other company charging your account
2026-06-30 14:42:44+00:00,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card,"I recently noticed a balance of {$75.00} representing XXXX transactions of {$5.00} on XX/XX/year> and {$69.00} on XX/XX/year>. I called Synchrony Bank that handled my Paypal mastercard to ask how this happened since the card had been locked since XX/XX/year> weekend with XXXX balance. I was advised that when I locked the card, it only locked the physical card and did not stop online purchases from being processed. I suggested to them that this was misleading and a false sense of security to the consumer because how are we to know that what we thought was safeguarding really had little effect. I was told that the customer must call and have the company manually freeze the account therefore having to call back to unfreeze it when I wanted to use. My issue is it takes far too long to get through their automated system to a live person and secondly, the agent could not point me to any information provided to the customer of this process. So I asked how were we to know that we had to call where was it printed so that I could read it. The agent disconnected me at this point. I called back having to go through the automated system again trying to get to a live agent and still did not get a good answer. This is a false sense of security for any customer trying to protect herself from scams or unauthorized purchases. I consistently lock my cards on purpose and only unlock them when Im ready to use them, then I lock them back. I had no idea until yesterday that that did little to Protect me. The {$69.00} charge was made by a company in error. I contacted them and was assured that a credit would be issued. I also asked them how did it happen since I did not order anything. I was told it was an honest mistake and would be corrected promptly. It has been. My problem though is with synchrony bank because the card was locked. I felt the charge shouldve been denied in the first place. Had it been I wouldve been notified that the charge was denied. This did not happen. I frequently check all my accounts on a daily basis and thats how I discovered this issue.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,TN,38125,Older American,Web,2026-06-30 15:09:09+00:00,Closed with explanation,No,23710159,True,False,Credit card::Problem with a purchase shown on your statement
2026-06-30 13:38:54+00:00,Checking or savings account,Checking account,Managing an account,Deposits and withdrawals,"At XXXX I approached a drive thru ATM for America First Credit Union XXXX located at XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX NV. I inserted {$2000.00} to be deposited to my checking account. The ATM took my money but the normal counting sound did not happen. The ATM screen then began to show 'processing '. Then a message appeared on the screen informing me that there is an error and asked me to enter the amount of my deposit. I entered {$2000.00}. Then the ATM printed me a receipt, which instructed me to go to the branch for assistance. After giving me the receipt and my card back, the machine suddenly started to make a counting sound. At the moment, I took out my phone to record what was happening. Then out of nowhere, the deposit area ( which was 99 % closed ) started to attempt and push out some of my money. Using my nails, I was able to recover {$500.00} ( of the $ XXXX ), all of which I have on video camera. Then the ATM continued to make a counting sound. After the sound ceased, I Attempted to access my account and to see if that ATM deposit door would open, it did not. The ATM said that deposits can no longer be made. And when I looked at my account balance, it does not reflect the XXXX deposit. In fact, it reflects no funds being deposited. At this point, I have {$500.00} of my $ XXXX and am missing {$1500.00}. I have video evidence of the issue. In fact, had I not stayed after and recorded the ATM ( following my ATM receipt and card being given back to me ), the ATM would have dispensed the {$500.00} to the subsequent person using that ATM. This is very concerning!",,AMERICA FIRST FEDERAL CREDIT UNION,NV,89123,,Web,2026-06-30 13:51:39+00:00,Closed with explanation,No,23707249,True,False,Checking or savings account::Managing an account
2026-06-30 02:59:59+00:00,Checking or savings account,Checking account,Managing an account,Banking errors,"I am escalating this complaint because XXXX XXXX XXXXCurrents own response confirms a serious Regulation XXXX problem. 

Current admitted that it received my written notice of error on XX/XX/year>2026, but did not process it as a formal dispute until XX/XX/scrub> 2026. The company then attempted to measure its Regulation XXXX timeline from XX/XX/XXXX instead of XX/XX/XXXX. That is the central issue. 

Under Regulation XXXX, XXXX XXXX XXXXXXXX, the investigation and provisional-credit deadlines are triggered when the financial institution receives the consumers notice of error. The rule does not allow a bank or fintech program manager to delay opening the dispute internally and then use that later internal processing date as the legal start date. 

Currents response admits the XX/XX/XXXX dispute was received, but says it was not processed as a formal dispute at that time. That is not a defense. That is the problem. A consumer should not lose Regulation XXXX protections because Current failed to properly process a written dispute it already received. 

Current then denied XXXX claims totaling {$1800.00} on XX/XX/year>2026 and claimed no provisional credit was required because the denial occurred within XXXX business days of XX/XX/XXXX. That position is misleading because XX/XX/XXXX was not the date Current received my notice of error. It was only the date Current finally chose to open the dispute in its system. 

Current also characterized this matter as closed with monetary relief in the amount of {$340.00}. That is misleading. The {$340.00} was only my remaining account balance returned to me by closure check after the account was closed. It was money already owed to me. It was not reimbursement, provisional credit, compensation, or any form of relief for the disputed unauthorized transactions. 

The disputed unauthorized transactions totaling {$1800.00} remain denied. No actual monetary relief was provided for those disputed transactions. 

I am requesting that the CFPB/FDIC review whether XXXX XXXX Bank violated Regulation XXXX, including XXXX XXXX XXXX, by failing to treat XX/XX/year>2026 as the operative notice-of-error date. I am also requesting reimbursement of the {$1800.00} in disputed unauthorized transactions, correction of the misleading monetary relief characterization, and a complete copy of the investigation file, including all evidence, internal notes, timestamps, merchant responses, and records used to deny each claim.",,FinCo Services Inc DBA Current,NY,10027,,Web,2026-06-30 03:07:32+00:00,Untimely response,No,23695418,True,False,Checking or savings account::Managing an account
2026-06-30 00:55:47+00:00,"Money transfer, virtual currency, or money service",Virtual currency,Fraud or scam,,,,Abra,TX,75039,,Web,2026-06-30 01:00:53+00:00,Untimely response,No,23691737,True,False,"Money transfer, virtual currency, or money service::Fraud or scam"
2026-06-29 22:24:35+00:00,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,,,SYNCHRONY FINANCIAL,CA,92345,,Web,2026-06-29 22:39:35+00:00,Untimely response,No,23687098,True,False,Credit card::Problem with a purchase shown on your statement
2026-06-29 21:01:23+00:00,Credit card,Store credit card,Fees or interest,Problem with fees,"XXXX credit card migration to Imprint. First entry is Final Balance {$680.00} from XXXX. 
XXXX2026. No charge listed on statements, no one can tell me where or why. 

I have always auto pay in full- last was XXXXXXXX  {$680.00} was automatically taken out XX/XX/year>, but I reversed it until questions answered. 

Attached is bank statement with XXXX payments circled. 
Also attached is part of first statement from Imprint.",,"Imprint Payments, Inc.",NC,284XX,"Older American, Servicemember",Web,2026-06-30 15:50:07+00:00,Untimely response,No,23684071,True,False,Credit card::Fees or interest
2026-06-29 16:55:22+00:00,Credit card,General-purpose credit card or charge card,Getting a credit card,Card opened without my consent or knowledge,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",NJ,08817,,Web,2026-06-29 17:52:41+00:00,Untimely response,No,23674514,True,False,Credit card::Getting a credit card
2026-06-29 16:13:23+00:00,Checking or savings account,Checking account,Closing an account,Funds not received from closed account,"My Relay account was closed after a fraud review triggered by a customer transaction. The issue was later resolved and I was informed that the transaction was legitimate and my remaining balance would be returned to me by mailed check. My account balance is approximately {$13000.00}.

I was asked to verify my mailing address, which I did by providing a bank statement showing my current address. Despite this, I have not received confirmation that my address was approved, nor any update on when the check was issued or mailed. It has now been over two weeks with no tracking information or clear timeline, and support has not been able to escalate my case or provide a supervisor.

I am requesting the immediate release and mailing of my remaining funds or a written explanation for the delay.",,"Relay Financial (US), Corp.",CA,932XX,,Web,2026-06-29 16:32:34+00:00,Closed with explanation,No,23671133,True,False,Checking or savings account::Closing an account
2026-06-29 15:55:47+00:00,"Money transfer, virtual currency, or money service",Virtual currency,Money was not available when promised,,,,"bitFlyer USA, Inc.",FL,34711,Older American,Web,2026-08-03 17:05:37+00:00,Untimely response,No,23671608,True,False,"Money transfer, virtual currency, or money service::Money was not available when promised"
2026-06-29 15:02:52+00:00,Credit card,Store credit card,Closing your account,Can't close your account,"I received a new Imprint XXXX Mastercard in the mail in XXXX. I had submitted a payment on line to XXXX XXXX  ( my previous XXXX XXXX ) to be payed on the day before its due date and received a confirmation number from them. That card went inactive on XX/XX/XXXX. It took me from XX/XX/XXXX until XX/XX/XXXX to straighten out the pay & cancel the Imprint XXXX Card. I received another bill from Imprint for {$70.00} this morning for a bill from XX/XX/year> for {$57.00} + {$12.00} interest. My new bill is not due until XX/XX/year>, I never activated the new Imprint XXXX card & I have. Now been on line for 2hours & 6 minutes wait on them to XXXX  XXXX  the balance when it should take 5 minutes. I still have not talked to anyone in 45 minutes.",,"Imprint Payments, Inc.",KY,40502,,Web,2026-06-30 15:50:09+00:00,Untimely response,No,23668708,True,False,Credit card::Closing your account
2026-06-29 12:27:27+00:00,Credit card,Store credit card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card,,,"Snap US Holdings, LLC",NY,11236,,Web,2026-07-29 13:31:01+00:00,Untimely response,No,23663573,True,False,Credit card::Problem with a purchase shown on your statement
2026-06-29 07:20:31+00:00,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Card was charged for something you did not purchase with the card,"On XX/XX/year> I was charged twice on my Imprint card that I use on XXXX I was charged {$1800.00} for XXXX flights, XXXX in my name and another under a name I do not know. Then I was charged {$940.00} for a hotel reservation that I also did not make. I informed them this was FRAUD and not just an unauthorized charge. They found me liable because there was no attempt to cancel the flight. I confirmed with the airline that no one boarded the flight and replied to imprint that that isnt enough reason to dismiss my report like that and I never got a response. I paid the debt to avoid interest while fighting this but I am looking to be reimbursed so I can be done with them and their terrible customer service.",,"Imprint Payments, Inc.",CA,93306,,Web,2026-06-30 15:50:19+00:00,Untimely response,No,23659394,True,False,Credit card::Problem with a purchase shown on your statement
2026-06-29 05:17:15+00:00,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,CA,94062,,Web,2026-06-29 06:11:19+00:00,Closed with explanation,No,23658104,True,False,Credit card::Problem with a purchase shown on your statement
2026-06-28 19:07:14+00:00,Checking or savings account,Checking account,Closing an account,Funds not received from closed account,On XX/XX/XXXX I was logged out of mobile banking and I contacted current. My last 3 direct deposit checks from my work company were different because my companys switched over .after I reached out to them about not having access and my account being closed I was instructed to email and waiting days for a response which was XX/XX/XXXX. They gave me no info just stated it was closed and I had just received a check and asked when I would get access or get my funds. Almost {$580.00} I believe and I dont remember how much I had in my savings. With no words or calls I finally got a notification XX/XX/XXXX saying it would be sent in a check and I confirmed address but have never received anything til todays date. Saying I can only get checking and not savings back.,,FinCo Services Inc DBA Current,LA,70506,,Web,2026-06-28 19:19:55+00:00,Untimely response,No,23651980,True,False,Checking or savings account::Closing an account
2026-06-28 16:59:28+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Unauthorized transactions or other transaction problem,,,,TransferWise Ltd,MA,02119,,Web,2026-06-28 17:29:01+00:00,Closed with explanation,No,23651316,True,False,"Money transfer, virtual currency, or money service::Unauthorized transactions or other transaction problem"
2026-06-28 16:45:50+00:00,Credit card,General-purpose credit card or charge card,"Advertising and marketing, including promotional offers",Confusing or misleading advertising about the credit card,"XX/XX/year>, CareCredit by Synchrony Bank was a credit card offered to purchase medical equipment for my wife. We were told that as long as the balance was paid in full that it would be interest free. 
XX/XX/XXXX I noticed that the auto payment to Synchrony increased and after contacting them by phone realized that my promotional period has expired and the deferred interest was charged to my account and there was nothing they could do. 
XX/XX/XXXX I sent a letter to formally complain that I was deceived and was not properly informed that there was a promotional period or that it was going to expire. I asked that they erase the {$3500.00} in interest charged. I paid the balance of {$5000.00}, that includes the interest, on the account in fear that I would be charged erroneous penalties. 
XX/XX/XXXX I received a response from Synchrony Bank stating that my account has been closed. I have not been refunded the {$3500.00}",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,NY,XXXXX,Servicemember,Web,2026-06-28 17:54:27+00:00,Closed with monetary relief,No,23651476,True,False,"Credit card::Advertising and marketing, including promotional offers"
2026-06-28 14:12:26+00:00,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,Spa manager used my phone to sign up for care credit account for a purchase. I only signed for the care credit account. He somehow transposed my signature onto a contract. I asked to return the item to which the spa said yes. I returned the item on XX/XX/XXXX. The spa did not return my money to with care credit or my Visa card ( the purchase was split between 2 cards ). I have tried multiple times to contact the spa to resolve this transaction to which they do not return calls. The spa has now moved with no forwarding address. This spa has scammed multiple people the same way. It is called XXXX XXXX in XXXX TX. Now the spa has the device I returned and my money so it is theft.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,TX,77096,,Web,2026-06-28 14:27:45+00:00,Closed with explanation,No,23649955,True,False,Credit card::Problem with a purchase shown on your statement
2026-06-28 13:54:12+00:00,Credit card,Store credit card,Problem when making payments,Problem during payment process,"On XX/XX/XXXX I signed up for a 0 % deferred interest promotion with XXXX XXXX XXXX through XXXX XXXX. 
XXXX XXXX XXXX  transferred from XXXX XXXX  to Imprint/XXXX on XX/XX/XXXX The transfer broke my automatic payments. 
XXXX XXXX XXXX XXXX agreement is no longer available because they closed my account My final payment was not applied before the expiration of the deferred interest payment due the transfer from XXXX to Imprint resulting in a {$1900.00} deferred interest My husband is a XXXX XXXX XXXX Im requesting the deferred interest be waived due to the transfer of my accounts from XXXX  to Imprint",,"Imprint Payments, Inc.",FL,334XX,Servicemember,Web,2026-06-28 14:09:17+00:00,Closed with explanation,No,23649818,True,False,Credit card::Problem when making payments
